Name,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV18563,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,phaseolina
ASV18564,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,fusisporum
ASV18565,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Unidentified_Scytalidium
ASV18566,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Starmerella,davenportii
ASV18567,Fungi,Ascomycota,Sordariomycetes,Thyridiales,Thyridiaceae,Thyridium,cornearis
ASV18568,Fungi,Ascomycota,Sordariomycetes,Sordariomycetes_ord_Incertae_sedis,Junewangiaceae,Junewangiaceae_gen_Incertae_sedis,Unidentified_Junewangiaceae_gen_Incertae_sedis
ASV18569,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Unidentified_Candida
ASV18570,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Unidentified_Penicillium
ASV18571,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Yarrowia,Unidentified_Yarrowia
ASV18572,Fungi,Ascomycota,Dothideomycetes,Venturiales,Unidentified_Venturiales,Unidentified_Venturiales,Unidentified_Venturiales
ASV18573,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chloridium,Unidentified_Chloridium
ASV18574,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Mycogone,Unidentified_Mycogone
ASV18575,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Meliniomyces,Unidentified_Meliniomyces
ASV18576,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,reukaufii
ASV18577,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,commune
ASV18578,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Unidentified_Onygenales,Unidentified_Onygenales,Unidentified_Onygenales
ASV18579,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Unidentified_Neosetophoma
ASV18580,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,lacus
ASV18581,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Microdochium,colombiense
ASV18582,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,persica
ASV18583,Fungi,Ascomycota,Sordariomycetes,Unidentified_Sordariomycetes,Unidentified_Sordariomycetes,Unidentified_Sordariomycetes,Unidentified_Sordariomycetes
ASV18584,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,thomii
ASV18585,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenales_fam_Incertae_sedis,Onygenales_gen_Incertae_sedis,Unidentified_Onygenales_gen_Incertae_sedis
ASV18586,Fungi,Ascomycota,Ascomycota_cls_Incertae_sedis,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Unidentified_Ascomycota_gen_Incertae_sedis
ASV18587,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,intestinacea
ASV18588,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales_fam_Incertae_sedis,Panaeolina,foenisecii
ASV18589,Fungi,Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota
ASV18590,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,Unidentified_Tetracladium
ASV18591,Fungi,Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota
ASV18592,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Ophiosphaerella,korrae
ASV18593,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Unidentified_Coniothyriaceae,Unidentified_Coniothyriaceae
ASV18594,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Kiflimonium,junci
ASV18595,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,furfuraceus
ASV18596,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,niemeijerarum
ASV18597,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Cephalotrichum,guizhouense
ASV18598,Fungi,Ascomycota,Sordariomycetes,Myrmecridiales,Myrmecridiaceae,Myrmecridium,schulzeri
ASV18599,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Unidentified_Ramalinaceae,Unidentified_Ramalinaceae
ASV18600,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Niessliaceae,Eucasphaeria,Unidentified_Eucasphaeria
ASV18601,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora,canina
ASV18602,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,multipilosum
ASV18603,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Unidentified_Colletotrichum
ASV18604,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,sclerotioides
ASV18605,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,lucidum
ASV18606,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Unidentified_Mortierella
ASV18607,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,oxysporum
ASV18608,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,cabanerensis
ASV18609,Fungi,Ascomycota,Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes
ASV18610,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Unidentified_Hypocreales,Unidentified_Hypocreales,Unidentified_Hypocreales
ASV18611,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Unidentified_Arthrobotrys
ASV18612,Fungi,Ascomycota,Leotiomycetes,Helotiales,Tympanidaceae,Tympanidaceae_gen_Incertae_sedis,Unidentified_Tympanidaceae_gen_Incertae_sedis
ASV18613,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,fermentans
ASV18614,Fungi,Ascomycota,Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes
ASV18615,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Unidentified_Hypocreales,Unidentified_Hypocreales,Unidentified_Hypocreales
ASV18616,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Unidentified_Plectosphaerella
ASV18617,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,metapsilosis
ASV18618,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Neocosmospora,rubicola
ASV18619,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Unidentified_Didymellaceae,Unidentified_Didymellaceae
ASV18620,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporales_fam_Incertae_sedis,Polyporales_gen_Incertae_sedis,Unidentified_Polyporales_gen_Incertae_sedis
ASV18621,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Luellia,cystidiata
ASV18622,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS11,GS11_fam_Incertae_sedis,GS11_gen_Incertae_sedis,Unidentified_GS11_gen_Incertae_sedis
ASV18623,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Gorgomyces,Unidentified_Gorgomyces
ASV18624,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Unidentified_Saccharomyces
ASV18625,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Unidentified_Saccharomyces
ASV18626,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium,Unidentified_Trichocladium
ASV18627,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Kernia,anthracina
ASV18628,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neoascochyta,desmazieri
ASV18629,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina,Unidentified_Sebacina
ASV18630,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Unidentified_Plectosphaerella
ASV18631,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Wickerhamiella,pararugosa
ASV18632,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,vermicularioides
ASV18633,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Unidentified_Fusarium
ASV18634,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Unidentified_Penicillium
ASV18635,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,javanica
ASV18636,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,Unidentified_Dactylella
ASV18637,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Unidentified_Trichomeriaceae,Unidentified_Trichomeriaceae
ASV18638,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Nigrogranaceae,Nigrograna,Unidentified_Nigrograna
ASV18639,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Scleroconidioma,sphagnicola
ASV18640,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Keratinophyton,Unidentified_Keratinophyton
ASV18641,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,Unidentified_Didymella
ASV18642,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,tenuissimum
ASV18643,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,Unidentified_Oidiodendron
ASV18644,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Extremaceae,Extremopsis,radicicola
ASV18645,Fungi,Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota
ASV18646,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS08,GS08_fam_Incertae_sedis,GS08_gen_Incertae_sedis,Unidentified_GS08_gen_Incertae_sedis
ASV18647,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Pleosporales_gen_Incertae_sedis,Unidentified_Pleosporales_gen_Incertae_sedis
ASV18648,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified_Xylariales,Unidentified_Xylariales,Unidentified_Xylariales
ASV18649,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Unidentified_Mortierella
ASV18650,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Unidentified_Aspergillus
ASV18651,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,Unidentified_Tetracladium
ASV18652,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,metapsilosis
ASV18653,Fungi,Rozellomycota,Rozellomycota_cls_Incertae_sedis,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Unidentified_Rozellomycota_gen_Incertae_sedis
ASV18654,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Unidentified_Dipodascaceae,Unidentified_Dipodascaceae
ASV18655,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Peroneutypa,scoparia
ASV18656,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,sarcochroum
ASV18657,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,tricinctum
ASV18658,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,vulpinella
ASV18659,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Neohendersoniaceae,Brevicollum,hyalosporum
ASV18660,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,Unidentified_Tremella
ASV18661,Fungi,Ascomycota,Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes
ASV18662,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Melanconidaceae,Melanconiella,Unidentified_Melanconiella
ASV18663,Fungi,Ascomycota,Dothideomycetes,Dothideomycetes_ord_Incertae_sedis,Dothideomycetes_fam_Incertae_sedis,Dothideomycetes_gen_Incertae_sedis,Unidentified_Dothideomycetes_gen_Incertae_sedis
ASV18664,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Dictyosporiaceae_gen_Incertae_sedis,Unidentified_Dictyosporiaceae_gen_Incertae_sedis
ASV18665,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Lichenomphalia,umbellifera
ASV18666,Fungi,Basidiomycota,Dacrymycetes,Unilacrymales,Unilacrymales_fam_Incertae_sedis,Unilacrymales_gen_Incertae_sedis,Unidentified_Unilacrymales_gen_Incertae_sedis
ASV18667,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lindgomycetaceae,Clohesyomyces,Unidentified_Clohesyomyces
ASV18668,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,parapsilosis
ASV18669,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,reticulatus
ASV18670,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Chaetothyriales_fam_Incertae_sedis,Chaetothyriales_gen_Incertae_sedis,Unidentified_Chaetothyriales_gen_Incertae_sedis
ASV18671,Fungi,Ascomycota,Sordariomycetes,Pseudodactylariales,Pseudodactylariaceae,Pseudodactylaria,Unidentified_Pseudodactylaria
ASV18672,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Rhizodermea,veluwensis
ASV18673,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,albicans
ASV18674,Fungi,Ascomycota,Leotiomycetes,Helotiales,Unidentified_Helotiales,Unidentified_Helotiales,Unidentified_Helotiales
ASV18675,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Unidentified_Lasiosphaeriaceae,Unidentified_Lasiosphaeriaceae
ASV18676,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Gibellulopsis,Unidentified_Gibellulopsis
ASV18677,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Pseudophialocephala,humicola
ASV18678,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenales_fam_Incertae_sedis,Onygenales_gen_Incertae_sedis,Unidentified_Onygenales_gen_Incertae_sedis
ASV18679,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,fusisporum
ASV18680,Fungi,Ascomycota,Ascomycota_cls_Incertae_sedis,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Unidentified_Ascomycota_gen_Incertae_sedis
ASV18681,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillaceae_gen_Incertae_sedis,Unidentified_Aspergillaceae_gen_Incertae_sedis
ASV18682,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Hyphopichia,fennica
ASV18683,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Unidentified_Tubeufiaceae,Unidentified_Tubeufiaceae
ASV18684,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Unidentified_Mortierellaceae,Unidentified_Mortierellaceae
ASV18685,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Cylindroaseptospora,Unidentified_Cylindroaseptospora
ASV18686,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Lasiodiplodia,Unidentified_Lasiodiplodia
ASV18687,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,ruber
ASV18688,Fungi,GS01_phy_Incertae_sedis,GS01_phy_Incertae_sedis_cls_Incertae_sedis,GS01_phy_Incertae_sedis_ord_Incertae_sedis,GS01_phy_Incertae_sedis_fam_Incertae_sedis,GS01_phy_Incertae_sedis_gen_Incertae_sedis,Unidentified_GS01_phy_Incertae_sedis_gen_Incertae_sedis
ASV18689,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudeurotium,Unidentified_Pseudeurotium
ASV18690,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,orientalis
ASV18691,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,spirale
ASV18692,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,podzolica
ASV18693,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,minitans
ASV18694,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,pseudolambica
ASV18695,Fungi,Zoopagomycota,Zoopagomycota_cls_Incertae_sedis,Zoopagomycota_ord_Incertae_sedis,Zoopagomycota_fam_Incertae_sedis,Zoopagomycota_gen_Incertae_sedis,Unidentified_Zoopagomycota_gen_Incertae_sedis
ASV18696,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS11,GS11_fam_Incertae_sedis,GS11_gen_Incertae_sedis,Unidentified_GS11_gen_Incertae_sedis
ASV18697,Fungi,Ascomycota,Dothideomycetes,Venturiales,Unidentified_Venturiales,Unidentified_Venturiales,Unidentified_Venturiales
ASV18698,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Unidentified_Cyberlindnera
ASV18699,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Glutinomyces,Unidentified_Glutinomyces
ASV18700,Fungi,Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota
ASV18701,Fungi,Ascomycota,Lecanoromycetes,Unidentified_Lecanoromycetes,Unidentified_Lecanoromycetes,Unidentified_Lecanoromycetes,Unidentified_Lecanoromycetes
ASV18702,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,fusidioides
ASV18703,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Achroiostachys,betulicola
ASV18704,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,verticillata
ASV18705,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Unidentified_Trichoderma
ASV18706,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Unidentified_Cladosporium
ASV18707,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Unidentified_Cladosporium
ASV18708,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,roseus
ASV18709,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Unidentified_Thelebolales,Unidentified_Thelebolales,Unidentified_Thelebolales
ASV18710,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,arunalokei
ASV18711,Fungi,Basidiobolomycota,Basidiobolomycota_cls_Incertae_sedis,Basidiobolomycota_ord_Incertae_sedis,Basidiobolomycota_fam_Incertae_sedis,Basidiobolomycota_gen_Incertae_sedis,Unidentified_Basidiobolomycota_gen_Incertae_sedis
ASV18712,Fungi,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Unidentified_Ploettnerulaceae,Unidentified_Ploettnerulaceae
ASV18713,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,oligosperma
ASV18714,Fungi,Ascomycota,Leotiomycetes,Helotiales,Unidentified_Helotiales,Unidentified_Helotiales,Unidentified_Helotiales
ASV18715,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,strictum
ASV18716,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Unidentified_Coniochaeta
ASV18717,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Holocotylon,brandegeeanum
ASV18718,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entolomataceae_gen_Incertae_sedis,Unidentified_Entolomataceae_gen_Incertae_sedis
ASV18719,Fungi,Basidiomycota,Microbotryomycetes,Unidentified_Microbotryomycetes,Unidentified_Microbotryomycetes,Unidentified_Microbotryomycetes,Unidentified_Microbotryomycetes
ASV18720,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,globosa
ASV18721,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Unidentified_Agaricales,Unidentified_Agaricales,Unidentified_Agaricales
ASV18722,Fungi,Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota
ASV18723,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,striatispora
ASV18724,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Discosiaceae,Discosia,Unidentified_Discosia
ASV18725,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Unidentified_Cladophialophora
ASV18726,Fungi,Basidiomycota,Unidentified_Basidiomycota,Unidentified_Basidiomycota,Unidentified_Basidiomycota,Unidentified_Basidiomycota,Unidentified_Basidiomycota
ASV18727,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Unidentified_Agaricales,Unidentified_Agaricales,Unidentified_Agaricales
ASV18728,Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,Unidentified_Scleroderma
ASV18729,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Unidentified_Candida
ASV18730,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Unidentified_Candida
ASV18731,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Podila,humilis
ASV18732,Fungi,Ascomycota,Ascomycota_cls_Incertae_sedis,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Unidentified_Ascomycota_gen_Incertae_sedis
ASV18733,Fungi,Basidiomycota,Agaricomycetes,Agaricomycetes_ord_Incertae_sedis,Agaricomycetes_fam_Incertae_sedis,Agaricomycetes_gen_Incertae_sedis,Unidentified_Agaricomycetes_gen_Incertae_sedis
ASV18734,Fungi,Basidiomycota,Agaricomycetes,Unidentified_Agaricomycetes,Unidentified_Agaricomycetes,Unidentified_Agaricomycetes,Unidentified_Agaricomycetes
ASV18735,Fungi,Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota
ASV18736,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Xylogone,Unidentified_Xylogone
ASV18737,Fungi,Ascomycota,Dothideomycetes,Venturiales,Unidentified_Venturiales,Unidentified_Venturiales,Unidentified_Venturiales
ASV18738,Fungi,Ascomycota,Dothideomycetes,Venturiales,Unidentified_Venturiales,Unidentified_Venturiales,Unidentified_Venturiales
ASV18739,Fungi,Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota
ASV18740,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,lusitaniae
ASV18741,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia,grisea
ASV18742,Fungi,Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,Phialocephala,repens
ASV18743,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,albida
ASV18744,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Unidentified_Beauveria
ASV18745,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,phyllophila
ASV18746,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Emmonsiellopsis,Unidentified_Emmonsiellopsis
ASV18747,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,Unidentified_Archaeorhizomyces
ASV18748,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,oxysporum
ASV18749,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Unidentified_Hypocreales,Unidentified_Hypocreales,Unidentified_Hypocreales
ASV18750,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Unidentified_Lasiosphaeriaceae,Unidentified_Lasiosphaeriaceae
ASV18751,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Pseudocoleophoma,Unidentified_Pseudocoleophoma
ASV18752,Fungi,Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota
ASV18753,Fungi,Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Conlarium,Unidentified_Conlarium
ASV18754,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Unidentified_Talaromyces
ASV18755,Fungi,Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota
ASV18756,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Stenocarpella,macrospora
ASV18757,Fungi,Ascomycota,Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes,Unidentified_Dothideomycetes
ASV18758,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,mellicola
ASV18759,Fungi,Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota,Unidentified_Ascomycota
